"","Organisation name","Sub-building Name","Building Name","Number","Primary Thorfare","Alt Thorfare","Secondary Thorfare","Locality","Townland","Town","County","Postcode","x-coordinates","y-coordinates","Primary Key"
"836088",NA,NA,NA,"7","MAIN STREET",NA,NA,NA,"NEWTOWN LIMAVADY ALIAS RATHBRADY BEG","LIMAVADY","LONDONDERRY","BT490EP",266948,423142,836088
"836141",NA,NA,NA,"11","THORNDALE",NA,NA,NA,"ENAGH","LIMAVADY","LONDONDERRY","BT490ST",268102,421924,836141
"836199",NA,NA,NA,"28","KENNAUGHT TERRACE",NA,NA,NA,"NEWTOWN LIMAVADY ALIAS RATHBRADY BEG","LIMAVADY","LONDONDERRY","BT499AS",267274,422447,836199
"836234",NA,NA,NA,"1","GOLF VIEW GARDENS",NA,NA,NA,"NEWTOWN LIMAVADY ALIAS RATHBRADY BEG","LIMAVADY","LONDONDERRY","BT499BF",267012,422591,836234
"836308",NA,NA,NA,"24","LILAC AVENUE",NA,NA,NA,"GORTNAMONEY","LIMAVADY","LONDONDERRY","BT490HS",267924,425124,836308
"836717",NA,NA,NA,"1","KNOCKANBAAN",NA,NA,NA,"BOVALLY","LIMAVADY","LONDONDERRY","BT490UL",268615,422860,836717
"836891",NA,NA,NA,"18","DRUMMOND MANOR",NA,NA,NA,"BOVALLY","LIMAVADY","LONDONDERRY","BT490UP",269080,422324,836891
"836920",NA,NA,NA,"1","DRUMMOND MANOR",NA,NA,NA,"BOVALLY","LIMAVADY","LONDONDERRY","BT490UP",268980,422311,836920
"836932",NA,NA,NA,"9A","MILL PLACE",NA,NA,NA,"KILLANE","LIMAVADY","LONDONDERRY","BT490BJ",267291,423528,836932
"837156",NA,NA,NA,"149","MOUNT EDEN",NA,NA,NA,"CARRAN","LIMAVADY","LONDONDERRY","BT490TT",268479,421610,837156
"837629",NA,NA,NA,"87","DOGLEAP ROAD",NA,NA,NA,"ARDGARVAN","LIMAVADY","LONDONDERRY","BT499NN",268145,420508,837629
"837633",NA,NA,NA,"57","ALEXANDER ROAD",NA,NA,NA,"RATHBRADY MORE","LIMAVADY","LONDONDERRY","BT490BW",267493,423297,837633
"837634",NA,NA,NA,"159","MEADOWVALE PARK",NA,NA,NA,"ENAGH","LIMAVADY","LONDONDERRY","BT490SN",268350,421867,837634
"837646",NA,NA,NA,"21","WHISPERING PINES",NA,NA,NA,"BOVALLY","LIMAVADY","LONDONDERRY","BT490UB",269033,422387,837646
"837681",NA,NA,NA,"30","CASTLE PARK",NA,NA,NA,"RATHBRADY MORE","LIMAVADY","LONDONDERRY","BT490SB",268407,422977,837681
"837682",NA,NA,NA,"124","CASTLE PARK",NA,NA,NA,"RATHBRADY MORE","LIMAVADY","LONDONDERRY","BT490SB",268428,422932,837682
"837740",NA,NA,NA,"1","DRUMCEATT PARK",NA,NA,NA,"COOLESSAN","LIMAVADY","LONDONDERRY","BT499HE",267264,421773,837740
"837770",NA,NA,NA,"10","SHANREAGH PARK",NA,NA,NA,"RATHBRADY MORE","LIMAVADY","LONDONDERRY","BT490SF",267997,422590,837770
"837874",NA,NA,NA,"7","LOMOND PARK",NA,NA,NA,"LOMOND","LIMAVADY","LONDONDERRY","BT499EQ",266178,426055,837874
"837875",NA,NA,NA,"22","SCOTCHTOWN ROAD",NA,NA,NA,"BELLARENA","LIMAVADY","LONDONDERRY","BT490JA",266343,430140,837875
"837888",NA,NA,NA,"19","LARGY ROAD",NA,NA,NA,"LARGY","LIMAVADY","LONDONDERRY","BT499LH",267736,418607,837888
"838983",NA,NA,NA,"28A","MARKET STREET",NA,NA,NA,"NEWTOWN LIMAVADY ALIAS RATHBRADY BEG","LIMAVADY","LONDONDERRY","BT490AA",267070,423158,838983
"839086","ANALOGUE + DIGITAL SERVICES","UNIT 4",NA,"1","AGHANLOO ROAD",NA,NA,"AGHANLOO INDUSTRIAL ESTATE","ARTIKELLY","LIMAVADY","LONDONDERRY","BT490HE",268318,425727,839086
"839613",NA,NA,NA,"35","SHORE AVENUE",NA,NA,NA,"CARROWCLARE","LIMAVADY","LONDONDERRY","BT499EE",263553,427859,839613
"839689",NA,NA,NA,"321","SEACOAST ROAD",NA,NA,NA,"BALLYMULTIMBER","LIMAVADY","LONDONDERRY","BT490LA",267287,431938,839689
"839819",NA,NA,NA,"91","POLLYS BRAE ROAD",NA,NA,NA,"MOYS","LIMAVADY","LONDONDERRY","BT499LN",265719,417278,839819
